78.61	68	9081	Charlie was responsible for taking up the offerings at a local church. <br>One Sunday, after the service, the priest counted the money and found there was less than anticipated, given the size of the congregation. He took Charlie aside and questioned him.<br>Charlie said that he did not take any of the offerings.<br>The priest questioned him again and again and Charlie continued to insist that he did not take any of the offerings.<br>So, the priest told Charlie to get into the confessional, which he did.<br>The priest then asked him again, "Charlie, did you take any of the offering?"<br>This time, Charlie replied, "I can’t hear you."<br>The priest asked Charlie the same question several times and Charlie would always reply, "I can’t hear you."<br>Finally, the priest yelled, "Charlie, did you take any of the offering?"<br>Again, the reply was, "I can’t hear you."<br>The priest was now beginning to get angry, so he came out of the confessional and said to Charlie, "Trade places with me and you can ask me a question."<br>So, they traded places and Charlie asked, "Is it true that you and my wife are having an affair?"<br>To which the priest replied, "By golly, you’re right, you can’t hear in here!"
52.18	15	9082	John and Bob were inseparable childhood friends. <br>One night, they both died in a terrible car accident.<br>When John woke up in heaven, he began to search for Bob but could not find him anywhere. <br>Very distraught, he ran to St. Peter and said, "St. Peter, I know Bob was killed in that accident with me, but I can’t find him!" <br>St. Peter said, "My son, I am sorry to tell you Bob didn’t make it to Heaven." <br>This upset John so much that St. Peter agreed to let him see Bob one more time. <br>St. Peter parted the clouds and John saw Bob sitting in hell with a keg on one side and a beautiful buxom blonde on the other. <br>John looked at St. Peter skeptically and said, "Are you sure I’m in the right place?" <br>"My son," St. Peter said, "looks can be deceiving. You see that keg of beer? It has a hole in it. You see that woman? She doesn’t!"
67.81	11	9083	If you poke Chuck Norris on facebook he will kick you. <br>On facebook!
62.61	13	9084	Chuck Norris had a knife thrown at him... the knife didn't impale him, he impaled the knife.
73.68	45	9085	Chuck Norris could play cd-based games on his Nintendo 64.
56.98	23	9086	An old Jewish beggar was out on the street, begging with his tin cup. <br>A man passed by and the beggar said to the man, "Sir, could you spare 3 cents for a cup of coffee?"<br>And the man said, "Where do get coffee for 3 cents?"<br>And the beggar said, "Who buys retail?"
81.21	78	9087	Once there were three men, Dave, John, and Sam, who were involved in a tragic car accident in which all three died.<br>As they stood at the gates of heaven St. Peter came up to them and said, "You will all be given a method of transportation for your eternal use around heaven. You will be judged on your past deeds, and will have your transport chosen accordingly."<br>St. Peter looked at Dave and said, "You, Dave, were a bad man. You cheated on your wife four times! For this, you will drive around Heaven in an old beat up Dodge."<br><br>Next St. Peter looked at John and said, "You, were not so evil, but you still cheated on your wife two times. For this, you will forever travel around heaven in a Toyota stationwagon."<br>St. Peter finally looked at Sam, and said, "You, Sam, have set a fine example. You did not have sex until after marriage, and you never cheated on your wife! For this, you will forever travel through heaven in a Ferrari."<br><br>A short time later, Jon and Dave pulled up in their cars next to Sam’s Ferrari and there he is, sitting on the hood, head in hands, crying.<br>"What’s wrong, Sam?" they asked.<br>"You got the Ferrari! You are set forever! Why so down?"<br>Sam looked up, ever so slowly opened his mouth and cried, "I just saw my wife go by on a skate board."
63.22	31	9088	During a Papal audience, a business man approached the Pope and made this offer: <br>Change the last line of the Lord’s prayer from "give us this day our daily bread" to "give us this day our daily chicken" and KFC will donate 10 million dollars to Catholic charities. <br>The Pope declined.<br>2 weeks later the man approached the Pope again. <br>This time with a 50 million dollar offer. <br>Again the Pope declined.<br>A month later the man offers 100 million, this time the Pope accepts.<br>At a meeting of the Cardinals, The Pope announces his decision in the good news/bad news format.<br>The good news is… that we have 100 million dollars for charities.<br>The bad news is that we lost the Wonder Bread account!
79.57	19	9089	Chuck Norris donates his beard clippings to the Army so they can make Kevlar vests.
67.81	11	9090	When Chuck Norris rides into the sunset, the sun is actually running from him.
72.24	7	9091	Chuck Norris tells clocks what time it is.
84.48	45	9092	A minister dies and is waiting in line at the Pearly Gates.<br>Ahead of him is a guy who’s dressed in sunglasses, a loud shirt, leather jacket, and jeans.<br>Saint Peter addresses this guy, "Who are you, so that I may know whether or not to admit you to the Kingdom of Heaven?"<br>The guy replies, "I’m Joe Cohen, taxi driver, of Noo Yawk City."<br>St. Peter consults his list.<br>He smiles and says to the taxi driver, "Take this silken robe and golden staff and enter the Kingdom of Heaven."<br>The taxi driver goes into Heaven with his robe and staff, and it’s the minister’s turn.<br>He stands erect and booms out, "I am Joseph Snow, pastor of Calvary for the last forty-three years."<br>St Peter consults his list.<br>He says to the minister, "Take this cotton robe and wooden staff and enter the Kingdom of Heaven."<br>"Just a minute," says the minister. "That man was a taxi driver, and he gets a silken robe and golden staff. How can this be?!"<br>"Up here, we work by results," says Saint Peter. "While you preached, people slept; while he drove, people prayed."
59.93	25	9093	Dolly Parton and Queen Elizabeth went to the Pearly Gates on the same day.<br>They both met with an Angel to find out if they would be admitted to Heaven.<br>The angel said "Unfortunately, there’s only one space in Heaven today so I must decide which one of you will be admitted."<br>The Angel asked Dolly if there was some particular reason why she should go to Heaven. <br>Dolly took off her top and said, "Look at these, they’re the most perfect breasts God ever created and I’m sure it will please God to be able to see them every day, for eternity."<br>The Angel thanked Dolly, and asked Her Majesty, Queen Elizabeth the same question.<br>The Queen walked over to a toilet, pulled the lever and flushes it without saying a word.<br>The Angel immediately said, "OK, your Majesty, you may go into Heaven."<br>Dolly was outraged and asked, "What was that all about? I showed you two of God’s own perfect creations and you turned me down. She simply flushed a commode and she got admitted to Heaven! Would you explain that to me?"<br>"Sorry, Dolly," said the Angel, "but even in Heaven, a royal flush beats a pair – no matter how big they are."
72.56	24	9094	During a recent staff meeting in Heaven, God, Moses, and Saint Peter concluded that the behavior of Ex-President Clinton and Representative Condit had brought about the need for an eleventh commandment.<br>They worked long and hard in a brain-storming session to try to settle on the wording of the new commandment, because they realized that it should have the same style, majesty and dignity as the original ten.<br>After many revisions, they finally agreed that the eleventh commandment should be: "Thou shalt not comfort thy rod with thy staff."
70.18	35	9095	Chuck Norris does not need guns to win, he only uses them to fight fairly.
71.25	32	9096	Chuck Norris once stitched up a cut in his arm with a spoon.
60.16	12	9097	Moses did not part the sea.<br>Chuck Norris accidently did while sneezing.
64.78	14	9098	Sherlock Holmes dies and goes to Heaven.<br>There is a brouhaha. <br>Sherlock Holmes asks St. Peter what seems to be the problem.<br>Apparently, Adam has gone 'walkabout' among all the souls. <br>It will take ages to find him. Holmes tracks down Adam, very quickly.<br>The Lord asks Holmes how he recognized Adam among the millions of souls, without ever having met him.<br>"Elementary, my dear God, he has no navel."
71.25	32	9099	A man sobering up from the night before is sitting through the Sunday sermon, finding it long and boring. <br>Still feeling hung over and tired, he finally nods off.<br>The priest has been watching him all along, noticing his apparent hangover and is disgusted.<br>At the end of the sermon, the preacher decides to make an example of him.<br>He says to his congregation, "All those wishing to have a place in heaven, please stand."<br>The whole room stands up except, of course, the sleeping man.<br>Then the preacher says even more loudly, "And he who would like to find a place in hell please stand up!"<br>The weary man catching only the last part groggily stands up, only to find that he’s the only one standing.<br>Confused and embarrassed he says, "I don’t know what we’re voting on here, Father, but it sure seems like you and me are the only ones standing for it!"
68.80	25	9100	One day Mrs. Smith went to have a talk with the minister at thelocal church. <br>"Reverend," she said, "I have a problem, my husband keeps falling asleep during your sermons. It’s very embarrassing. What should I do?"<br>"I have an idea," said the minister. "Take this needle with you. I will be able to tell when Mr. Smith is sleeping, and I will motion to you at specific times. When I motion, you give him a good poke in the leg."<br><br>In church the following Sunday, Mr. Smith dozed off. <br>Noticing this, the preacher put his plan to work. <br>"And who made the ultimate sacrifice for you?" he said, nodding to Mrs. Jones.<br>"Jesus!", Jones cried as his wife jabbed him the leg with the needle.<br>"Yes, you are right, Mr. Smith," said the minister. <br>Soon, Mr.Smith nodded off again. <br>Again, the minister noticed. "Who is your redeemer?" he asked the congregation, motioning towards Mrs. Smith.<br>"God!" Mr. Smith cried out as he was stuck again with the needle.<br>"Right again," said the minister, smiling. <br>Before long, Mr.Smith again winked off. <br>However, this time the minister did not notice. <br>As he picked up the tempo of his sermon, he made a few motions that Mrs. Smith mistook as signals to prod her husband with the needle again.<br>The minister asked, "And what did Eve say to Adam after she bore him his 99th son?"<br>Mrs. Smith poked her husband, who yelled, "You stick that goddamned thing in me one more time and I’ll break it in half and shove it up your a***s!"<br>"Amen," replied the congregation.
